date,phc_id,patient_count,beds_occupied
2026-06-07,PHC015,39,2
2026-06-08,PHC015,76,4
2026-06-09,PHC015,58,3
2026-06-10,PHC015,53,3
2026-06-11,PHC015,62,3
2026-06-12,PHC015,49,2
2026-06-13,PHC015,56,3
2026-06-14,PHC015,37,2
2026-06-15,PHC015,66,3
2026-06-16,PHC015,52,3
2026-06-17,PHC015,53,3
2026-06-18,PHC015,52,3
2026-06-19,PHC015,53,3
2026-06-20,PHC015,50,3
2026-06-21,PHC015,39,2
2026-06-22,PHC015,74,4
2026-06-23,PHC015,57,3
2026-06-24,PHC015,53,3
2026-06-25,PHC015,55,3
2026-06-26,PHC015,52,3
2026-06-27,PHC015,56,3
2026-06-28,PHC015,37,2
2026-06-29,PHC015,59,3
2026-06-30,PHC015,56,3
2026-07-01,PHC015,58,3
2026-07-02,PHC015,54,3
2026-07-03,PHC015,56,3
2026-07-04,PHC015,49,2
2026-07-05,PHC015,34,2
2026-07-06,PHC015,66,3
2026-07-07,PHC015,53,3
2026-07-08,PHC015,45,2
2026-07-09,PHC015,54,3
2026-07-10,PHC015,56,3
2026-07-11,PHC015,57,3
2026-07-12,PHC015,34,2
2026-07-13,PHC015,69,4
2026-07-14,PHC015,48,2
2026-07-15,PHC015,49,2
2026-07-16,PHC015,57,3
2026-07-17,PHC015,44,2
2026-07-18,PHC015,57,3
2026-07-19,PHC015,37,2
2026-07-20,PHC015,61,3
2026-07-21,PHC015,55,3
2026-07-22,PHC015,54,3
2026-07-23,PHC015,50,3
2026-07-24,PHC015,54,3
2026-07-25,PHC015,53,3
2026-07-26,PHC015,45,2
2026-07-27,PHC015,61,3
2026-07-28,PHC015,46,2
2026-07-29,PHC015,50,3
2026-07-30,PHC015,49,2
2026-07-31,PHC015,44,2
2026-08-01,PHC015,64,3
2026-08-02,PHC015,37,2
2026-08-03,PHC015,66,3
2026-08-04,PHC015,52,3
2026-08-05,PHC015,63,3
2026-08-06,PHC015,60,3
2026-08-07,PHC015,52,3
2026-08-08,PHC015,58,3
2026-08-09,PHC015,43,2
2026-08-10,PHC015,68,4
2026-08-11,PHC015,53,3
2026-08-12,PHC015,54,3
2026-08-13,PHC015,50,3
2026-08-14,PHC015,53,3
2026-08-15,PHC015,64,3
2026-08-16,PHC015,43,2
2026-08-17,PHC015,65,3
2026-08-18,PHC015,48,2
2026-08-19,PHC015,54,3
2026-08-20,PHC015,61,3
2026-08-21,PHC015,53,3
2026-08-22,PHC015,61,3
2026-08-23,PHC015,44,2
2026-08-24,PHC015,68,4
2026-08-25,PHC015,64,3
2026-08-26,PHC015,57,3
2026-08-27,PHC015,54,3
2026-03-01,PHC016,53,3
2026-03-02,PHC016,98,5
2026-03-03,PHC016,82,4
2026-03-04,PHC016,90,5
2026-03-05,PHC016,77,4
2026-03-06,PHC016,76,4
2026-03-07,PHC016,83,4
2026-03-08,PHC016,57,3
2026-03-09,PHC016,118,6
2026-03-10,PHC016,81,4
2026-03-11,PHC016,76,4
2026-03-12,PHC016,80,4
2026-03-13,PHC016,89,5
2026-03-14,PHC016,84,5
2026-03-15,PHC016,63,3
2026-03-16,PHC016,96,5
2026-03-17,PHC016,87,5
2026-03-18,PHC016,84,5
2026-03-19,PHC016,70,4
2026-03-20,PHC016,88,5
2026-03-21,PHC016,77,4
2026-03-22,PHC016,65,3
2026-03-23,PHC016,105,6
2026-03-24,PHC016,90,5
2026-03-25,PHC016,74,4
2026-03-26,PHC016,77,4
2026-03-27,PHC016,84,5
2026-03-28,PHC016,70,4
2026-03-29,PHC016,59,3
2026-03-30,PHC016,93,5
2026-03-31,PHC016,87,5
2026-04-01,PHC016,94,5
2026-04-02,PHC016,92,5
2026-04-03,PHC016,92,5
2026-04-04,PHC016,87,5
2026-04-05,PHC016,62,3
2026-04-06,PHC016,103,6
2026-04-07,PHC016,81,4
2026-04-08,PHC016,81,4
2026-04-09,PHC016,96,5
2026-04-10,PHC016,89,5
2026-04-11,PHC016,86,5
2026-04-12,PHC016,54,3
2026-04-13,PHC016,110,6
2026-04-14,PHC016,85,5
2026-04-15,PHC016,94,5
2026-04-16,PHC016,92,5
2026-04-17,PHC016,98,5
2026-04-18,PHC016,84,5
2026-04-19,PHC016,59,3
2026-04-20,PHC016,108,6
2026-04-21,PHC016,92,5
2026-04-22,PHC016,90,5
2026-04-23,PHC016,82,4
2026-04-24,PHC016,87,5
2026-04-25,PHC016,94,5
2026-04-26,PHC016,60,3
2026-04-27,PHC016,107,6
2026-04-28,PHC016,83,4
2026-04-29,PHC016,82,4
2026-04-30,PHC016,78,4
2026-05-01,PHC016,90,5
2026-05-02,PHC016,86,5
2026-05-03,PHC016,54,3
2026-05-04,PHC016,110,6
2026-05-05,PHC016,80,4
2026-05-06,PHC016,73,4
2026-05-07,PHC016,85,5
2026-05-08,PHC016,73,4
2026-05-09,PHC016,86,5
2026-05-10,PHC016,66,3
2026-05-11,PHC016,106,6
2026-05-12,PHC016,76,4
2026-05-13,PHC016,87,5
2026-05-14,PHC016,100,6
2026-05-15,PHC016,76,4
2026-05-16,PHC016,87,5
2026-05-17,PHC016,58,3
2026-05-18,PHC016,98,5
2026-05-19,PHC016,75,4
2026-05-20,PHC016,85,5
2026-05-21,PHC016,69,4
2026-05-22,PHC016,72,4
2026-05-23,PHC016,71,4
2026-05-24,PHC016,55,3
2026-05-25,PHC016,105,6
2026-05-26,PHC016,72,4
2026-05-27,PHC016,71,4
2026-05-28,PHC016,69,4
2026-05-29,PHC016,70,4
2026-05-30,PHC016,92,5
2026-05-31,PHC016,59,3
2026-06-01,PHC016,106,6
2026-06-02,PHC016,87,5
2026-06-03,PHC016,90,5
2026-06-04,PHC016,78,4
2026-06-05,PHC016,67,4
2026-06-06,PHC016,76,4
2026-06-07,PHC016,48,2
2026-06-08,PHC016,91,5
2026-06-09,PHC016,71,4
2026-06-10,PHC016,74,4
2026-06-11,PHC016,70,4
2026-06-12,PHC016,72,4
2026-06-13,PHC016,72,4
2026-06-14,PHC016,47,2
2026-06-15,PHC016,94,5
2026-06-16,PHC016,70,4
2026-06-17,PHC016,82,4
2026-06-18,PHC016,82,4
2026-06-19,PHC016,70,4
2026-06-20,PHC016,71,4
2026-06-21,PHC016,60,3
2026-06-22,PHC016,100,6
2026-06-23,PHC016,75,4
2026-06-24,PHC016,81,4
2026-06-25,PHC016,73,4
2026-06-26,PHC016,64,3
2026-06-27,PHC016,60,3
2026-06-28,PHC016,43,2
2026-06-29,PHC016,84,5
2026-06-30,PHC016,72,4
2026-07-01,PHC016,77,4
2026-07-02,PHC016,86,5
2026-07-03,PHC016,80,4
2026-07-04,PHC016,71,4
2026-07-05,PHC016,40,2
2026-07-06,PHC016,91,5
2026-07-07,PHC016,76,4
2026-07-08,PHC016,66,3
2026-07-09,PHC016,69,4
2026-07-10,PHC016,66,3
2026-07-11,PHC016,74,4
2026-07-12,PHC016,48,2
2026-07-13,PHC016,87,5
2026-07-14,PHC016,68,4
2026-07-15,PHC016,75,4
2026-07-16,PHC016,75,4
2026-07-17,PHC016,76,4
2026-07-18,PHC016,67,4
2026-07-19,PHC016,51,3
2026-07-20,PHC016,83,4
2026-07-21,PHC016,61,3
2026-07-22,PHC016,76,4
2026-07-23,PHC016,68,4
2026-07-24,PHC016,68,4
2026-07-25,PHC016,68,4
2026-07-26,PHC016,47,2
2026-07-27,PHC016,90,5
2026-07-28,PHC016,67,4
2026-07-29,PHC016,72,4
2026-07-30,PHC016,69,4
2026-07-31,PHC016,77,4
2026-08-01,PHC016,62,3
2026-08-02,PHC016,52,3
2026-08-03,PHC016,77,4
2026-08-04,PHC016,67,4
2026-08-05,PHC016,63,3
2026-08-06,PHC016,63,3
2026-08-07,PHC016,74,4
2026-08-08,PHC016,69,4
2026-08-09,PHC016,50,3
2026-08-10,PHC016,96,5
2026-08-11,PHC016,82,4
2026-08-12,PHC016,76,4
2026-08-13,PHC016,80,4
2026-08-14,PHC016,77,4
2026-08-15,PHC016,78,4
2026-08-16,PHC016,51,3
2026-08-17,PHC016,100,6
2026-08-18,PHC016,80,4
2026-08-19,PHC016,69,4
2026-08-20,PHC016,84,5
2026-08-21,PHC016,81,4
2026-08-22,PHC016,73,4
2026-08-23,PHC016,49,2
2026-08-24,PHC016,83,4
2026-08-25,PHC016,82,4
2026-08-26,PHC016,81,4
2026-08-27,PHC016,67,4
2026-03-01,PHC017,45,2
2026-03-02,PHC017,74,4
2026-03-03,PHC017,70,4
2026-03-04,PHC017,67,4
2026-03-05,PHC017,66,3
2026-03-06,PHC017,75,4
2026-03-07,PHC017,66,3
2026-03-08,PHC017,54,3
2026-03-09,PHC017,82,4
2026-03-10,PHC017,61,3
2026-03-11,PHC017,64,3
2026-03-12,PHC017,65,3
2026-03-13,PHC017,62,3
2026-03-14,PHC017,73,4
2026-03-15,PHC017,51,3
2026-03-16,PHC017,81,4
2026-03-17,PHC017,73,4
2026-03-18,PHC017,64,3
2026-03-19,PHC017,70,4
2026-03-20,PHC017,67,4
2026-03-21,PHC017,69,4
2026-03-22,PHC017,47,2
2026-03-23,PHC017,100,4
2026-03-24,PHC017,63,3
2026-03-25,PHC017,80,4
2026-03-26,PHC017,64,3
2026-03-27,PHC017,72,4
2026-03-28,PHC017,70,4
2026-03-29,PHC017,49,2
2026-03-30,PHC017,81,4
2026-03-31,PHC017,81,4
2026-04-01,PHC017,85,4
2026-04-02,PHC017,75,4
2026-04-03,PHC017,67,4
2026-04-04,PHC017,93,4
2026-04-05,PHC017,53,3
2026-04-06,PHC017,97,4
2026-04-07,PHC017,70,4
2026-04-08,PHC017,73,4
2026-04-09,PHC017,69,4
2026-04-10,PHC017,66,3
2026-04-11,PHC017,77,4
2026-04-12,PHC017,54,3
2026-04-13,PHC017,82,4
2026-04-14,PHC017,71,4
2026-04-15,PHC017,73,4
2026-04-16,PHC017,62,3
2026-04-17,PHC017,80,4
2026-04-18,PHC017,81,4
2026-04-19,PHC017,51,3
2026-04-20,PHC017,107,4
2026-04-21,PHC017,82,4
2026-04-22,PHC017,82,4
2026-04-23,PHC017,71,4
2026-04-24,PHC017,72,4
2026-04-25,PHC017,67,4
2026-04-26,PHC017,48,2
2026-04-27,PHC017,83,4
2026-04-28,PHC017,77,4
2026-04-29,PHC017,66,3
2026-04-30,PHC017,72,4
2026-05-01,PHC017,77,4
2026-05-02,PHC017,78,4
2026-05-03,PHC017,54,3
2026-05-04,PHC017,88,4
2026-05-05,PHC017,69,4
2026-05-06,PHC017,65,3
2026-05-07,PHC017,70,4
2026-05-08,PHC017,73,4
2026-05-09,PHC017,69,4
2026-05-10,PHC017,48,2
2026-05-11,PHC017,92,4
2026-05-12,PHC017,77,4
2026-05-13,PHC017,81,4
2026-05-14,PHC017,70,4
2026-05-15,PHC017,73,4
2026-05-16,PHC017,71,4
2026-05-17,PHC017,44,2
2026-05-18,PHC017,88,4
2026-05-19,PHC017,57,3
2026-05-20,PHC017,71,4
2026-05-21,PHC017,68,4
2026-05-22,PHC017,71,4
2026-05-23,PHC017,66,3
2026-05-24,PHC017,51,3
2026-05-25,PHC017,86,4
2026-05-26,PHC017,61,3
2026-05-27,PHC017,69,4
2026-05-28,PHC017,75,4
2026-05-29,PHC017,59,3
2026-05-30,PHC017,69,4
2026-05-31,PHC017,46,2
2026-06-01,PHC017,92,4
2026-06-02,PHC017,75,4
2026-06-03,PHC017,67,4
2026-06-04,PHC017,59,3
2026-06-05,PHC017,63,3
2026-06-06,PHC017,64,3
2026-06-07,PHC017,46,2
2026-06-08,PHC017,95,4
2026-06-09,PHC017,67,4
2026-06-10,PHC017,59,3
2026-06-11,PHC017,60,3
2026-06-12,PHC017,58,3
2026-06-13,PHC017,63,3
2026-06-14,PHC017,49,2
2026-06-15,PHC017,89,4
2026-06-16,PHC017,56,3
2026-06-17,PHC017,67,4
2026-06-18,PHC017,62,3
2026-06-19,PHC017,64,3
2026-06-20,PHC017,68,4
2026-06-21,PHC017,39,2
2026-06-22,PHC017,89,4
2026-06-23,PHC017,61,3
2026-06-24,PHC017,62,3
2026-06-25,PHC017,58,3
2026-06-26,PHC017,56,3
2026-06-27,PHC017,71,4
2026-06-28,PHC017,43,2
2026-06-29,PHC017,89,4
2026-06-30,PHC017,65,3
2026-07-01,PHC017,62,3
2026-07-02,PHC017,55,3
2026-07-03,PHC017,67,4
2026-07-04,PHC017,53,3
2026-07-05,PHC017,46,2
2026-07-06,PHC017,77,4
2026-07-07,PHC017,60,3
2026-07-08,PHC017,62,3
2026-07-09,PHC017,59,3
2026-07-10,PHC017,63,3
2026-07-11,PHC017,68,4
2026-07-12,PHC017,39,2
2026-07-13,PHC017,79,4
2026-07-14,PHC017,58,3
2026-07-15,PHC017,67,4
2026-07-16,PHC017,64,3
2026-07-17,PHC017,58,3
2026-07-18,PHC017,58,3
2026-07-19,PHC017,46,2
2026-07-20,PHC017,83,4
2026-07-21,PHC017,58,3
2026-07-22,PHC017,60,3
2026-07-23,PHC017,61,3
2026-07-24,PHC017,57,3
2026-07-25,PHC017,64,3
2026-07-26,PHC017,48,2
2026-07-27,PHC017,73,4
2026-07-28,PHC017,60,3
2026-07-29,PHC017,55,3
2026-07-30,PHC017,71,4
2026-07-31,PHC017,63,3
2026-08-01,PHC017,56,3
2026-08-02,PHC017,41,2
2026-08-03,PHC017,76,4
2026-08-04,PHC017,70,4
2026-08-05,PHC017,52,3
2026-08-06,PHC017,60,3
2026-08-07,PHC017,66,3
2026-08-08,PHC017,62,3
2026-08-09,PHC017,47,2
2026-08-10,PHC017,78,4
2026-08-11,PHC017,69,4
2026-08-12,PHC017,71,4
2026-08-13,PHC017,62,3
2026-08-14,PHC017,58,3
2026-08-15,PHC017,65,3
2026-08-16,PHC017,49,2
2026-08-17,PHC017,77,4
2026-08-18,PHC017,55,3
2026-08-19,PHC017,66,3
2026-08-20,PHC017,70,4
2026-08-21,PHC017,63,3
2026-08-22,PHC017,60,3
2026-08-23,PHC017,43,2
2026-08-24,PHC017,88,4
2026-08-25,PHC017,73,4
2026-08-26,PHC017,78,4
2026-08-27,PHC017,61,3
2026-03-01,PHC018,65,3
2026-03-02,PHC018,106,4
2026-03-03,PHC018,86,4
2026-03-04,PHC018,94,4
2026-03-05,PHC018,80,4
2026-03-06,PHC018,90,4
2026-03-07,PHC018,89,4
2026-03-08,PHC018,67,4
2026-03-09,PHC018,103,4
2026-03-10,PHC018,87,4
2026-03-11,PHC018,83,4
2026-03-12,PHC018,79,4
2026-03-13,PHC018,74,4
2026-03-14,PHC018,78,4
2026-03-15,PHC018,57,3
2026-03-16,PHC018,107,4
2026-03-17,PHC018,88,4
2026-03-18,PHC018,90,4
2026-03-19,PHC018,92,4
2026-03-20,PHC018,73,4
2026-03-21,PHC018,106,4
2026-03-22,PHC018,64,3
2026-03-23,PHC018,105,4
2026-03-24,PHC018,94,4
2026-03-25,PHC018,103,4
2026-03-26,PHC018,88,4
2026-03-27,PHC018,96,4
2026-03-28,PHC018,87,4
2026-03-29,PHC018,57,3
2026-03-30,PHC018,118,4
2026-03-31,PHC018,98,4
2026-04-01,PHC018,94,4
2026-04-02,PHC018,100,4
2026-04-03,PHC018,91,4
2026-04-04,PHC018,92,4
2026-04-05,PHC018,67,4
2026-04-06,PHC018,119,4
2026-04-07,PHC018,89,4
2026-04-08,PHC018,97,4
2026-04-09,PHC018,83,4
2026-04-10,PHC018,87,4
2026-04-11,PHC018,89,4
2026-04-12,PHC018,61,3
2026-04-13,PHC018,129,4
2026-04-14,PHC018,96,4
2026-04-15,PHC018,101,4
2026-04-16,PHC018,90,4
2026-04-17,PHC018,90,4
2026-04-18,PHC018,75,4
2026-04-19,PHC018,57,3
2026-04-20,PHC018,126,4
2026-04-21,PHC018,102,4
2026-04-22,PHC018,89,4
2026-04-23,PHC018,99,4
2026-04-24,PHC018,95,4
2026-04-25,PHC018,91,4
2026-04-26,PHC018,69,4
2026-04-27,PHC018,129,4
2026-04-28,PHC018,81,4
2026-04-29,PHC018,86,4
2026-04-30,PHC018,95,4
2026-05-01,PHC018,94,4
2026-05-02,PHC018,97,4
2026-05-03,PHC018,68,4
2026-05-04,PHC018,253,4
2026-05-05,PHC018,204,4
2026-05-06,PHC018,185,4
2026-05-07,PHC018,189,4
2026-05-08,PHC018,185,4
2026-05-09,PHC018,178,4
2026-05-10,PHC018,133,4
2026-05-11,PHC018,252,4
2026-05-12,PHC018,199,4
2026-05-13,PHC018,85,4
2026-05-14,PHC018,84,4
2026-05-15,PHC018,84,4
2026-05-16,PHC018,81,4
2026-05-17,PHC018,74,4
2026-05-18,PHC018,115,4
2026-05-19,PHC018,95,4
2026-05-20,PHC018,85,4
2026-05-21,PHC018,75,4
2026-05-22,PHC018,80,4
2026-05-23,PHC018,81,4
2026-05-24,PHC018,61,3
2026-05-25,PHC018,87,4
2026-05-26,PHC018,74,4
2026-05-27,PHC018,79,4
2026-05-28,PHC018,91,4
2026-05-29,PHC018,76,4
2026-05-30,PHC018,76,4
2026-05-31,PHC018,61,3
2026-06-01,PHC018,92,4
2026-06-02,PHC018,77,4
2026-06-03,PHC018,74,4
2026-06-04,PHC018,66,3
2026-06-05,PHC018,77,4
2026-06-06,PHC018,79,4
2026-06-07,PHC018,54,3
2026-06-08,PHC018,115,4
2026-06-09,PHC018,87,4
2026-06-10,PHC018,86,4
2026-06-11,PHC018,85,4
2026-06-12,PHC018,79,4
2026-06-13,PHC018,83,4
2026-06-14,PHC018,52,3
2026-06-15,PHC018,111,4
2026-06-16,PHC018,68,4
2026-06-17,PHC018,78,4
2026-06-18,PHC018,85,4
2026-06-19,PHC018,70,4
2026-06-20,PHC018,86,4
2026-06-21,PHC018,60,3
2026-06-22,PHC018,105,4
2026-06-23,PHC018,68,4
2026-06-24,PHC018,80,4
2026-06-25,PHC018,78,4
2026-06-26,PHC018,83,4
2026-06-27,PHC018,71,4
2026-06-28,PHC018,58,3
2026-06-29,PHC018,219,4
2026-06-30,PHC018,168,4
2026-07-01,PHC018,176,4
2026-07-02,PHC018,179,4
2026-07-03,PHC018,165,4
2026-07-04,PHC018,170,4
2026-07-05,PHC018,112,4
2026-07-06,PHC018,93,4
2026-07-07,PHC018,72,4
2026-07-08,PHC018,84,4
2026-07-09,PHC018,75,4
2026-07-10,PHC018,84,4
2026-07-11,PHC018,78,4
2026-07-12,PHC018,56,3
2026-07-13,PHC018,97,4
2026-07-14,PHC018,61,3
2026-07-15,PHC018,81,4
2026-07-16,PHC018,77,4
2026-07-17,PHC018,71,4
2026-07-18,PHC018,79,4
2026-07-19,PHC018,55,3
2026-07-20,PHC018,87,4
2026-07-21,PHC018,70,4
2026-07-22,PHC018,78,4
2026-07-23,PHC018,76,4
2026-07-24,PHC018,86,4
2026-07-25,PHC018,80,4
2026-07-26,PHC018,55,3
2026-07-27,PHC018,109,4
2026-07-28,PHC018,74,4
2026-07-29,PHC018,80,4
2026-07-30,PHC018,68,4
2026-07-31,PHC018,86,4
2026-08-01,PHC018,80,4
2026-08-02,PHC018,51,3
2026-08-03,PHC018,115,4
2026-08-04,PHC018,72,4
2026-08-05,PHC018,85,4
2026-08-06,PHC018,76,4
2026-08-07,PHC018,66,3
2026-08-08,PHC018,83,4
2026-08-09,PHC018,56,3
2026-08-10,PHC018,83,4
2026-08-11,PHC018,79,4
2026-08-12,PHC018,78,4
2026-08-13,PHC018,80,4
2026-08-14,PHC018,84,4
2026-08-15,PHC018,86,4
2026-08-16,PHC018,54,3
2026-08-17,PHC018,97,4
2026-08-18,PHC018,78,4
2026-08-19,PHC018,89,4
2026-08-20,PHC018,90,4
2026-08-21,PHC018,75,4
2026-08-22,PHC018,75,4
2026-08-23,PHC018,54,3
2026-08-24,PHC018,104,4
2026-08-25,PHC018,91,4
2026-08-26,PHC018,80,4
2026-08-27,PHC018,85,4
2026-03-01,PHC019,51,3
2026-03-02,PHC019,104,4
2026-03-03,PHC019,69,4
2026-03-04,PHC019,91,4
2026-03-05,PHC019,74,4
2026-03-06,PHC019,75,4
2026-03-07,PHC019,83,4
2026-03-08,PHC019,64,3
2026-03-09,PHC019,104,4
2026-03-10,PHC019,83,4
2026-03-11,PHC019,85,4
2026-03-12,PHC019,68,4
2026-03-13,PHC019,76,4
2026-03-14,PHC019,78,4
2026-03-15,PHC019,57,3
2026-03-16,PHC019,121,4
2026-03-17,PHC019,90,4
2026-03-18,PHC019,86,4
2026-03-19,PHC019,88,4
2026-03-20,PHC019,92,4
2026-03-21,PHC019,82,4
2026-03-22,PHC019,64,3
2026-03-23,PHC019,113,4
2026-03-24,PHC019,93,4
2026-03-25,PHC019,102,4
2026-03-26,PHC019,92,4
2026-03-27,PHC019,81,4
2026-03-28,PHC019,85,4
2026-03-29,PHC019,59,3
2026-03-30,PHC019,99,4
2026-03-31,PHC019,88,4
2026-04-01,PHC019,88,4
2026-04-02,PHC019,87,4
2026-04-03,PHC019,91,4
2026-04-04,PHC019,86,4
2026-04-05,PHC019,67,4
2026-04-06,PHC019,107,4
2026-04-07,PHC019,88,4
2026-04-08,PHC019,77,4
2026-04-09,PHC019,88,4
2026-04-10,PHC019,99,4
2026-04-11,PHC019,97,4
2026-04-12,PHC019,56,3
2026-04-13,PHC019,122,4
2026-04-14,PHC019,93,4
2026-04-15,PHC019,102,4
2026-04-16,PHC019,91,4
2026-04-17,PHC019,92,4
2026-04-18,PHC019,84,4
2026-04-19,PHC019,63,3
2026-04-20,PHC019,112,4
2026-04-21,PHC019,101,4
2026-04-22,PHC019,84,4
2026-04-23,PHC019,95,4
2026-04-24,PHC019,84,4
2026-04-25,PHC019,92,4
2026-04-26,PHC019,57,3
2026-04-27,PHC019,100,4
2026-04-28,PHC019,82,4
2026-04-29,PHC019,80,4
2026-04-30,PHC019,101,4
2026-05-01,PHC019,93,4
2026-05-02,PHC019,87,4
2026-05-03,PHC019,66,3
2026-05-04,PHC019,94,4
2026-05-05,PHC019,96,4
2026-05-06,PHC019,70,4
2026-05-07,PHC019,80,4
2026-05-08,PHC019,84,4
2026-05-09,PHC019,79,4
2026-05-10,PHC019,55,3
2026-05-11,PHC019,103,4
2026-05-12,PHC019,84,4
2026-05-13,PHC019,87,4
2026-05-14,PHC019,81,4
2026-05-15,PHC019,90,4
2026-05-16,PHC019,83,4
2026-05-17,PHC019,57,3
2026-05-18,PHC019,111,4
2026-05-19,PHC019,89,4
2026-05-20,PHC019,89,4
2026-05-21,PHC019,72,4
2026-05-22,PHC019,78,4
2026-05-23,PHC019,72,4
2026-05-24,PHC019,58,3
2026-05-25,PHC019,119,4
2026-05-26,PHC019,74,4
2026-05-27,PHC019,74,4
2026-05-28,PHC019,85,4
2026-05-29,PHC019,81,4
2026-05-30,PHC019,72,4
2026-05-31,PHC019,60,3
2026-06-01,PHC019,100,4
2026-06-02,PHC019,85,4
2026-06-03,PHC019,94,4
2026-06-04,PHC019,87,4
2026-06-05,PHC019,80,4
2026-06-06,PHC019,76,4
2026-06-07,PHC019,52,3
2026-06-08,PHC019,91,4
2026-06-09,PHC019,74,4
2026-06-10,PHC019,88,4
2026-06-11,PHC019,79,4
2026-06-12,PHC019,78,4
2026-06-13,PHC019,69,4
2026-06-14,PHC019,51,3
2026-06-15,PHC019,96,4
2026-06-16,PHC019,68,4
2026-06-17,PHC019,78,4
2026-06-18,PHC019,92,4
2026-06-19,PHC019,73,4
2026-06-20,PHC019,77,4
2026-06-21,PHC019,54,3
2026-06-22,PHC019,83,4
2026-06-23,PHC019,82,4
2026-06-24,PHC019,69,4
2026-06-25,PHC019,62,3
2026-06-26,PHC019,66,3
2026-06-27,PHC019,78,4
2026-06-28,PHC019,50,3
2026-06-29,PHC019,92,4
2026-06-30,PHC019,72,4
2026-07-01,PHC019,68,4
2026-07-02,PHC019,80,4
2026-07-03,PHC019,68,4
2026-07-04,PHC019,73,4
2026-07-05,PHC019,49,2
2026-07-06,PHC019,90,4
2026-07-07,PHC019,74,4
2026-07-08,PHC019,74,4
2026-07-09,PHC019,69,4
2026-07-10,PHC019,67,4
2026-07-11,PHC019,75,4
2026-07-12,PHC019,44,2
2026-07-13,PHC019,94,4
2026-07-14,PHC019,76,4
2026-07-15,PHC019,69,4
2026-07-16,PHC019,70,4
2026-07-17,PHC019,76,4
2026-07-18,PHC019,74,4
2026-07-19,PHC019,58,3
2026-07-20,PHC019,93,4
2026-07-21,PHC019,69,4
2026-07-22,PHC019,72,4
2026-07-23,PHC019,70,4
2026-07-24,PHC019,73,4
2026-07-25,PHC019,75,4
2026-07-26,PHC019,49,2
2026-07-27,PHC019,79,4
2026-07-28,PHC019,86,4
2026-07-29,PHC019,72,4
2026-07-30,PHC019,67,4
2026-07-31,PHC019,77,4
2026-08-01,PHC019,78,4
2026-08-02,PHC019,57,3
2026-08-03,PHC019,95,4
2026-08-04,PHC019,68,4
2026-08-05,PHC019,76,4
2026-08-06,PHC019,64,3
2026-08-07,PHC019,71,4
2026-08-08,PHC019,72,4
2026-08-09,PHC019,49,2
2026-08-10,PHC019,88,4
2026-08-11,PHC019,70,4
2026-08-12,PHC019,84,4
2026-08-13,PHC019,79,4
2026-08-14,PHC019,78,4
2026-08-15,PHC019,76,4
2026-08-16,PHC019,55,3
2026-08-17,PHC019,93,4
2026-08-18,PHC019,73,4
2026-08-19,PHC019,87,4
2026-08-20,PHC019,73,4
2026-08-21,PHC019,82,4
2026-08-22,PHC019,89,4
2026-08-23,PHC019,61,3
2026-08-24,PHC019,90,4
2026-08-25,PHC019,74,4
2026-08-26,PHC019,63,3
2026-08-27,PHC019,90,4
2026-03-01,PHC020,51,3
2026-03-02,PHC020,88,4
2026-03-03,PHC020,69,4
2026-03-04,PHC020,76,4
2026-03-05,PHC020,74,4
2026-03-06,PHC020,68,4
2026-03-07,PHC020,64,3
2026-03-08,PHC020,54,3
2026-03-09,PHC020,87,4
2026-03-10,PHC020,70,4
2026-03-11,PHC020,78,4
2026-03-12,PHC020,67,4
2026-03-13,PHC020,66,3
2026-03-14,PHC020,76,4
2026-03-15,PHC020,49,2
2026-03-16,PHC020,104,4
2026-03-17,PHC020,71,4
2026-03-18,PHC020,70,4
2026-03-19,PHC020,82,4
2026-03-20,PHC020,79,4
2026-03-21,PHC020,80,4
2026-03-22,PHC020,58,3
2026-03-23,PHC020,101,4
2026-03-24,PHC020,79,4
2026-03-25,PHC020,73,4
2026-03-26,PHC020,81,4
2026-03-27,PHC020,75,4
2026-03-28,PHC020,93,4
2026-03-29,PHC020,63,3
2026-03-30,PHC020,111,4
2026-03-31,PHC020,76,4
2026-04-01,PHC020,78,4
2026-04-02,PHC020,69,4
2026-04-03,PHC020,82,4
2026-04-04,PHC020,79,4
2026-04-05,PHC020,55,3
2026-04-06,PHC020,95,4
2026-04-07,PHC020,65,3
2026-04-08,PHC020,80,4
2026-04-09,PHC020,80,4
2026-04-10,PHC020,84,4
2026-04-11,PHC020,75,4
2026-04-12,PHC020,59,3
2026-04-13,PHC020,117,4
2026-04-14,PHC020,90,4
2026-04-15,PHC020,76,4
2026-04-16,PHC020,71,4
2026-04-17,PHC020,80,4
2026-04-18,PHC020,85,4
2026-04-19,PHC020,52,3
2026-04-20,PHC020,108,4
2026-04-21,PHC020,96,4
2026-04-22,PHC020,84,4
2026-04-23,PHC020,86,4
2026-04-24,PHC020,80,4
2026-04-25,PHC020,76,4
2026-04-26,PHC020,49,2
2026-04-27,PHC020,97,4
2026-04-28,PHC020,76,4
2026-04-29,PHC020,74,4
2026-04-30,PHC020,89,4
2026-05-01,PHC020,86,4
2026-05-02,PHC020,77,4
2026-05-03,PHC020,53,3
2026-05-04,PHC020,99,4
2026-05-05,PHC020,78,4
2026-05-06,PHC020,76,4
2026-05-07,PHC020,78,4
2026-05-08,PHC020,83,4
2026-05-09,PHC020,78,4
2026-05-10,PHC020,60,3
